mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_selector__k,param_svm__C,param_svm__class_weight,param_svm__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.260334587097168,0.44609014411069275,0.3196849346160889,0.02985693854065242,all,1,,scale,"{'selector__k': 'all', 'svm__C': 1, 'svm__class_weight': None, 'svm__gamma': 'scale'}",0.4644992297709943,0.39656890705848746,0.4483910584338819,0.5127695596911088,0.44790154278614425,0.4540260595481233,0.037231904111685456,86
0.8580910205841065,0.3040739338465204,0.29265737533569336,0.11291498646521471,250,1,,scale,"{'selector__k': 250, 'svm__C': 1, 'svm__class_weight': None, 'svm__gamma': 'scale'}",0.4844416379426904,0.4038027598995469,0.44656241615364245,0.5102993434580095,0.42465338493909915,0.4539519084785977,0.0388139207325708,87
0.7619626998901368,0.11602019406293108,0.2847902297973633,0.12111217202522065,200,1,,0.01,"{'selector__k': 200, 'svm__C': 1, 'svm__class_weight': None, 'svm__gamma': 0.01}",0.48182603552652453,0.3486271783402202,0.45415500307540974,0.5331097076556053,0.43173407965690985,0.44989040085093396,0.06090552824148345,88
0.6647085189819336,0.047625476349610674,0.13078761100769043,0.02357678432577781,75,1,,scale,"{'selector__k': 75, 'svm__C': 1, 'svm__class_weight': None, 'svm__gamma': 'scale'}",0.5362054581122865,0.34499493441179785,0.40390004258472645,0.5334873318763085,0.42593533537445993,0.4489046204719158,0.07500119234656702,89
0.7419923782348633,0.1299789905104383,0.1804586887359619,0.037291377782859285,75,3,,0.03,"{'selector__k': 75, 'svm__C': 3, 'svm__class_weight': None, 'svm__gamma': 0.03}",0.5270463414061671,0.3482311582084198,0.409993992866141,0.5156295885532621,0.43731721015303104,0.44764365823740426,0.0668338997963336,90
1.0852661609649659,0.3675527249952735,0.19336495399475098,0.03674016224223345,75,1,balanced,0.03,"{'selector__k': 75, 'svm__C': 1, 'svm__class_weight': 'balanced', 'svm__gamma': 0.03}",0.5548703761550657,0.34048582459134474,0.43100742293484007,0.4944903313434397,0.41177192248806155,0.4465251755025503,0.07311945276160946,91
0.5550396919250489,0.12845511536004564,0.13685169219970703,0.03032641919029985,75,1,,0.03,"{'selector__k': 75, 'svm__C': 1, 'svm__class_weight': None, 'svm__gamma': 0.03}",0.5374513204558026,0.3390425074165545,0.41484255172234713,0.49729962216012324,0.4431777448630752,0.4463627493235805,0.06842951737151567,92
0.407938289642334,0.0687441030102494,0.11678428649902343,0.011572783479849778,75,1,balanced,scale,"{'selector__k': 75, 'svm__C': 1, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale'}",0.524315202079176,0.33621285074943613,0.41983049649221643,0.5299998213071819,0.4212082217119668,0.4463133184679954,0.07285800345757659,93
0.7915721416473389,0.12771788172291704,0.1613317012786865,0.033336466214602276,75,3,balanced,0.03,"{'selector__k': 75, 'svm__C': 3, 'svm__class_weight': 'balanced', 'svm__gamma': 0.03}",0.5228796747395005,0.3482311582084198,0.409993992866141,0.5156295885532621,0.43365071148403683,0.44607702517027203,0.06597941834785256,94
0.8820945739746093,0.10616680176597681,0.16113319396972656,0.021803676829278303,75,30,balanced,0.03,"{'selector__k': 75, 'svm__C': 30, 'svm__class_weight': 'balanced', 'svm__gamma': 0.03}",0.5037014034910907,0.34376705325390966,0.4125368832621481,0.5246740561026276,0.436760410380545,0.44428796129806425,0.06505555976921944,95
0.7562385559082031,0.13857687811364922,0.1760934352874756,0.009408398188768725,75,10,,0.03,"{'selector__k': 75, 'svm__C': 10, 'svm__class_weight': None, 'svm__gamma': 0.03}",0.5037014034910907,0.34376705325390966,0.4125368832621481,0.5246740561026276,0.436760410380545,0.44428796129806425,0.06505555976921944,95
1.0662840843200683,0.24292646899638662,0.21368718147277832,0.01825079589887245,75,30,,0.03,"{'selector__k': 75, 'svm__C': 30, 'svm__class_weight': None, 'svm__gamma': 0.03}",0.5037014034910907,0.34376705325390966,0.4125368832621481,0.5246740561026276,0.436760410380545,0.44428796129806425,0.06505555976921944,95
0.766490125656128,0.11013691328235624,0.19133729934692384,0.03538908389777389,75,10,balanced,0.03,"{'selector__k': 75, 'svm__C': 10, 'svm__class_weight': 'balanced', 'svm__gamma': 0.03}",0.5037014034910907,0.34376705325390966,0.4125368832621481,0.5246740561026276,0.436760410380545,0.44428796129806425,0.06505555976921944,95
1.0905344486236572,0.318423193424968,0.3628695964813232,0.23754302778841815,200,3,balanced,0.01,"{'selector__k': 200, 'svm__C': 3, 'svm__class_weight': 'balanced', 'svm__gamma': 0.01}",0.46296962675479303,0.3514108757067206,0.4452240106657174,0.5198108593456375,0.4272011606560227,0.44132330662577823,0.05464019553342224,99
1.2183720588684082,0.4232388958632348,0.45478143692016604,0.22668212263754675,200,30,,0.01,"{'selector__k': 200, 'svm__C': 30, 'svm__class_weight': None, 'svm__gamma': 0.01}",0.46296962675479303,0.35203309990614073,0.4500550089548929,0.5142443684543672,0.4272011606560227,0.44130065294524334,0.05298011044869842,100
0.902778434753418,0.2849217748425333,0.24724268913269043,0.03694815017338459,200,10,,0.01,"{'selector__k': 200, 'svm__C': 10, 'svm__class_weight': None, 'svm__gamma': 0.01}",0.46296962675479303,0.35203309990614073,0.4500550089548929,0.5142443684543672,0.4272011606560227,0.44130065294524334,0.05298011044869842,100
0.9526370525360107,0.3183512065625359,0.28201971054077146,0.07131417971334825,200,10,balanced,0.01,"{'selector__k': 200, 'svm__C': 10, 'svm__class_weight': 'balanced', 'svm__gamma': 0.01}",0.46296962675479303,0.35203309990614073,0.4500550089548929,0.5142443684543672,0.4272011606560227,0.44130065294524334,0.05298011044869842,100
0.968566608428955,0.33785465346938753,0.22898316383361816,0.04079067107041946,200,30,balanced,0.01,"{'selector__k': 200, 'svm__C': 30, 'svm__class_weight': 'balanced', 'svm__gamma': 0.01}",0.46296962675479303,0.35203309990614073,0.4500550089548929,0.5142443684543672,0.4272011606560227,0.44130065294524334,0.05298011044869842,100
0.9585430145263671,0.21911211388056684,0.26624159812927245,0.04463584147816937,200,3,,0.01,"{'selector__k': 200, 'svm__C': 3, 'svm__class_weight': None, 'svm__gamma': 0.01}",0.46296962675479303,0.35217152115567313,0.44560563718844803,0.5142443684543672,0.4272011606560227,0.44043846284186083,0.05281655783004738,104
0.6235096454620361,0.07762011867391894,0.165220308303833,0.037663713521162774,100,1,,0.03,"{'selector__k': 100, 'svm__C': 1, 'svm__class_weight': None, 'svm__gamma': 0.03}",0.4992685740152212,0.3413716093198084,0.40006386491268003,0.4884641889731585,0.3925026961689069,0.424334186677955,0.06035379217334782,105
0.9710659980773926,0.34357311413366726,0.21475934982299805,0.07437224003092424,100,1,balanced,0.03,"{'selector__k': 100, 'svm__C': 1, 'svm__class_weight': 'balanced', 'svm__gamma': 0.03}",0.4889685286362614,0.3331777097935328,0.4074420718529805,0.48905021804579346,0.3883188298800028,0.42139147164171414,0.060356304996226996,106
0.7076344966888428,0.12828683679680772,0.1770707130432129,0.021511759308227334,100,3,balanced,0.03,"{'selector__k': 100, 'svm__C': 3, 'svm__class_weight': 'balanced', 'svm__gamma': 0.03}",0.4690074316291059,0.33052048416936536,0.38985544300327357,0.49310844368522466,0.40909093969539356,0.4183165484364726,0.05790801069570024,107
0.5850927352905273,0.08381686117293591,0.2379368305206299,0.10005150008469488,100,30,,0.03,"{'selector__k': 100, 'svm__C': 30, 'svm__class_weight': None, 'svm__gamma': 0.03}",0.4635599966164534,0.33052048416936536,0.3932264307581912,0.49356104223306124,0.40909093969539356,0.41799177869449294,0.05679956132848291,108
0.6248654842376709,0.05889600929824563,0.17327661514282228,0.02672739601452679,100,30,balanced,0.03,"{'selector__k': 100, 'svm__C': 30, 'svm__class_weight': 'balanced', 'svm__gamma': 0.03}",0.4635599966164534,0.33052048416936536,0.3932264307581912,0.49356104223306124,0.40909093969539356,0.41799177869449294,0.05679956132848291,108
0.9766494750976562,0.16739486298422596,0.2161581039428711,0.06327387334324025,100,10,balanced,0.03,"{'selector__k': 100, 'svm__C': 10, 'svm__class_weight': 'balanced', 'svm__gamma': 0.03}",0.4635599966164534,0.33052048416936536,0.3932264307581912,0.49356104223306124,0.40909093969539356,0.41799177869449294,0.05679956132848291,108
0.7071815967559815,0.22117151527696874,0.1971466064453125,0.0659506907057699,100,10,,0.03,"{'selector__k': 100, 'svm__C': 10, 'svm__class_weight': None, 'svm__gamma': 0.03}",0.4635599966164534,0.33052048416936536,0.3932264307581912,0.49356104223306124,0.40909093969539356,0.41799177869449294,0.05679956132848291,108
0.6310494422912598,0.06757113072999706,0.15746569633483887,0.021066454062925438,100,3,,0.03,"{'selector__k': 100, 'svm__C': 3, 'svm__class_weight': None, 'svm__gamma': 0.03}",0.4635599966164534,0.33052048416936536,0.38985544300327357,0.49356104223306124,0.40909093969539356,0.41731758114350936,0.05710868419351753,112
1.0225435733795165,0.4047412085893388,0.2658569812774658,0.02987345294508564,250,1,,0.01,"{'selector__k': 250, 'svm__C': 1, 'svm__class_weight': None, 'svm__gamma': 0.01}",0.4079661552952148,0.3389651483781918,0.4257294227261116,0.5005473044244961,0.36659089379832416,0.4079597849244677,0.05542536217384746,113
1.5604705810546875,0.6490891182755026,0.34540629386901855,0.023030707985617693,250,30,,0.01,"{'selector__k': 250, 'svm__C': 30, 'svm__class_weight': None, 'svm__gamma': 0.01}",0.39006946753535227,0.34490485759716283,0.428385422239124,0.5061234396473269,0.3589323632599982,0.40568311005579283,0.0578395520687548,114
1.1647620677947998,0.44865861849877775,0.4447751998901367,0.12643432734940122,250,10,,0.01,"{'selector__k': 250, 'svm__C': 10, 'svm__class_weight': None, 'svm__gamma': 0.01}",0.39006946753535227,0.34490485759716283,0.428385422239124,0.5061234396473269,0.3589323632599982,0.40568311005579283,0.0578395520687548,114
0.8839537143707276,0.20144142859909847,0.3334946632385254,0.17151920182016575,250,30,balanced,0.01,"{'selector__k': 250, 'svm__C': 30, 'svm__class_weight': 'balanced', 'svm__gamma': 0.01}",0.39006946753535227,0.34490485759716283,0.428385422239124,0.5061234396473269,0.3589323632599982,0.40568311005579283,0.0578395520687548,114
1.240537691116333,0.3033950322418107,0.3373171329498291,0.10828421475343648,250,10,balanced,0.01,"{'selector__k': 250, 'svm__C': 10, 'svm__class_weight': 'balanced', 'svm__gamma': 0.01}",0.39006946753535227,0.34490485759716283,0.428385422239124,0.5061234396473269,0.3589323632599982,0.40568311005579283,0.0578395520687548,114
1.976001214981079,0.6079009762472937,0.4494317531585693,0.21083546992438573,250,3,,0.01,"{'selector__k': 250, 'svm__C': 3, 'svm__class_weight': None, 'svm__gamma': 0.01}",0.39006946753535227,0.34490485759716283,0.428385422239124,0.49851371685271034,0.3589323632599982,0.4041611654968695,0.05521729636843283,118
1.3079043865203857,0.3586935011430186,0.3863382339477539,0.17574316638078194,250,3,balanced,0.01,"{'selector__k': 250, 'svm__C': 3, 'svm__class_weight': 'balanced', 'svm__gamma': 0.01}",0.39006946753535227,0.34490485759716283,0.428385422239124,0.49851371685271034,0.3589323632599982,0.4041611654968695,0.05521729636843283,118
1.1665457725524901,0.35368215621433485,0.19987802505493163,0.02357973923336805,125,1,balanced,0.03,"{'selector__k': 125, 'svm__C': 1, 'svm__class_weight': 'balanced', 'svm__gamma': 0.03}",0.48745312170692046,0.3612229371335483,0.37575968491980943,0.47348749914437216,0.32009812383523206,0.4036042733479765,0.06551193843770835,120
0.734015417098999,0.20605754700937243,0.20371594429016113,0.02400256651491369,125,1,,0.03,"{'selector__k': 125, 'svm__C': 1, 'svm__class_weight': None, 'svm__gamma': 0.03}",0.48722565018222663,0.3585266005477398,0.37608027441686953,0.47564284453582395,0.32040370605603863,0.4035758151477397,0.06617248348526975,121
1.441811466217041,0.710034553769495,0.4249851226806641,0.05164352633624708,250,1,balanced,0.01,"{'selector__k': 250, 'svm__C': 1, 'svm__class_weight': 'balanced', 'svm__gamma': 0.01}",0.4098648908860513,0.3355921122480493,0.4155881800923448,0.5042186878517886,0.34955421451714286,0.4029636171190754,0.05975128529804452,122
0.8633981704711914,0.14651320796210732,0.19947328567504882,0.024160004526148016,125,10,,0.03,"{'selector__k': 125, 'svm__C': 10, 'svm__class_weight': None, 'svm__gamma': 0.03}",0.4599648840219874,0.3519227897032278,0.3675003863746473,0.47841482421877884,0.32792292248813987,0.39714516136135625,0.060442815277147496,123
1.2884215831756591,0.4226665990771848,0.2518441677093506,0.11692161362007812,125,3,balanced,0.03,"{'selector__k': 125, 'svm__C': 3, 'svm__class_weight': 'balanced', 'svm__gamma': 0.03}",0.4599648840219874,0.3519227897032278,0.3675003863746473,0.47841482421877884,0.32792292248813987,0.39714516136135625,0.060442815277147496,123
0.7649943351745605,0.1599148965933178,0.2099595546722412,0.03759077594797801,125,30,balanced,0.03,"{'selector__k': 125, 'svm__C': 30, 'svm__class_weight': 'balanced', 'svm__gamma': 0.03}",0.4599648840219874,0.3519227897032278,0.3675003863746473,0.47841482421877884,0.32792292248813987,0.39714516136135625,0.060442815277147496,123
0.8490030288696289,0.17458895293294843,0.20648231506347656,0.026269680170394532,125,30,,0.03,"{'selector__k': 125, 'svm__C': 30, 'svm__class_weight': None, 'svm__gamma': 0.03}",0.4599648840219874,0.3519227897032278,0.3675003863746473,0.47841482421877884,0.32792292248813987,0.39714516136135625,0.060442815277147496,123
0.9319940090179444,0.3205082605611128,0.1677783966064453,0.016904621185644376,125,3,,0.03,"{'selector__k': 125, 'svm__C': 3, 'svm__class_weight': None, 'svm__gamma': 0.03}",0.4599648840219874,0.3519227897032278,0.3675003863746473,0.47841482421877884,0.32792292248813987,0.39714516136135625,0.060442815277147496,123
0.8481848239898682,0.17117088908203423,0.20774855613708496,0.060765007039915137,125,10,balanced,0.03,"{'selector__k': 125, 'svm__C': 10, 'svm__class_weight': 'balanced', 'svm__gamma': 0.03}",0.4599648840219874,0.3519227897032278,0.3675003863746473,0.47841482421877884,0.32792292248813987,0.39714516136135625,0.060442815277147496,123
0.8695892333984375,0.11802891973017136,0.25197997093200686,0.026194007541815445,all,10,balanced,0.01,"{'selector__k': 'all', 'svm__C': 10, 'svm__class_weight': 'balanced', 'svm__gamma': 0.01}",0.3792213379742224,0.35330963492454176,0.3371975463077025,0.4465416133428749,0.34765008259631913,0.37278404302913215,0.039392855270374755,129
0.8469391345977784,0.10447443533752195,0.27586898803710935,0.0459221334195929,all,30,,0.01,"{'selector__k': 'all', 'svm__C': 30, 'svm__class_weight': None, 'svm__gamma': 0.01}",0.3792213379742224,0.35330963492454176,0.3371975463077025,0.4465416133428749,0.34765008259631913,0.37278404302913215,0.039392855270374755,129
0.7921511650085449,0.11422400825751908,0.28301453590393066,0.05439988733580765,all,10,,0.01,"{'selector__k': 'all', 'svm__C': 10, 'svm__class_weight': None, 'svm__gamma': 0.01}",0.3792213379742224,0.35330963492454176,0.3371975463077025,0.4465416133428749,0.34765008259631913,0.37278404302913215,0.039392855270374755,129
1.050913190841675,0.2221199372904958,0.28543839454650877,0.08334463183127878,all,3,,0.01,"{'selector__k': 'all', 'svm__C': 3, 'svm__class_weight': None, 'svm__gamma': 0.01}",0.3792213379742224,0.35330963492454176,0.3371975463077025,0.4465416133428749,0.34765008259631913,0.37278404302913215,0.039392855270374755,129
0.8557072162628174,0.13552033856189413,0.259538459777832,0.01944484109484244,all,3,balanced,0.01,"{'selector__k': 'all', 'svm__C': 3, 'svm__class_weight': 'balanced', 'svm__gamma': 0.01}",0.3792213379742224,0.35330963492454176,0.3371975463077025,0.4465416133428749,0.34765008259631913,0.37278404302913215,0.039392855270374755,129
0.8219026565551758,0.09694662332722649,0.2594315052032471,0.047769666955142606,all,30,balanced,0.01,"{'selector__k': 'all', 'svm__C': 30, 'svm__class_weight': 'balanced', 'svm__gamma': 0.01}",0.3792213379742224,0.35330963492454176,0.3371975463077025,0.4465416133428749,0.34765008259631913,0.37278404302913215,0.039392855270374755,129
0.8799500465393066,0.08982711515510997,0.29416732788085936,0.015544801088229004,all,1,balanced,0.01,"{'selector__k': 'all', 'svm__C': 1, 'svm__class_weight': 'balanced', 'svm__gamma': 0.01}",0.35168000607898303,0.3469462694394433,0.3317394494353252,0.4295651191121148,0.3420375255420185,0.36039367392157695,0.035212106692345535,135
1.0469703674316406,0.3604870104587383,0.35954742431640624,0.1182811365567154,all,1,,0.01,"{'selector__k': 'all', 'svm__C': 1, 'svm__class_weight': None, 'svm__gamma': 0.01}",0.36770065745078756,0.3327760416832757,0.3395749661759514,0.42130176114170814,0.33928656610458896,0.3601279985112623,0.03287703266123272,136
0.8369062423706055,0.26413597484600604,0.17185759544372559,0.025830649667907726,150,10,,0.03,"{'selector__k': 150, 'svm__C': 10, 'svm__class_weight': None, 'svm__gamma': 0.03}",0.39630746048162746,0.2838455787303917,0.3582971833253043,0.48451659706186523,0.27111137016398307,0.3588156379526344,0.07812705682522116,137
0.7807560443878174,0.13398265841146542,0.2422166347503662,0.07963978946406927,150,10,balanced,0.03,"{'selector__k': 150, 'svm__C': 10, 'svm__class_weight': 'balanced', 'svm__gamma': 0.03}",0.39630746048162746,0.2838455787303917,0.3582971833253043,0.48451659706186523,0.27111137016398307,0.3588156379526344,0.07812705682522116,137
0.9548213005065918,0.1813352199403661,0.2937436580657959,0.07421895668491446,150,3,,0.03,"{'selector__k': 150, 'svm__C': 3, 'svm__class_weight': None, 'svm__gamma': 0.03}",0.39630746048162746,0.2838455787303917,0.3582971833253043,0.48451659706186523,0.27111137016398307,0.3588156379526344,0.07812705682522116,137
0.7626607894897461,0.11145427244405422,0.18119940757751465,0.014909864929092064,150,3,balanced,0.03,"{'selector__k': 150, 'svm__C': 3, 'svm__class_weight': 'balanced', 'svm__gamma': 0.03}",0.39630746048162746,0.2838455787303917,0.3582971833253043,0.48451659706186523,0.27111137016398307,0.3588156379526344,0.07812705682522116,137
0.8739300727844238,0.2994253280165617,0.19356236457824708,0.028168660502020215,150,30,,0.03,"{'selector__k': 150, 'svm__C': 30, 'svm__class_weight': None, 'svm__gamma': 0.03}",0.39630746048162746,0.2838455787303917,0.3582971833253043,0.48451659706186523,0.27111137016398307,0.3588156379526344,0.07812705682522116,137
0.8649286270141602,0.2854343272311654,0.23928627967834473,0.05952509055724991,150,30,balanced,0.03,"{'selector__k': 150, 'svm__C': 30, 'svm__class_weight': 'balanced', 'svm__gamma': 0.03}",0.39630746048162746,0.2838455787303917,0.3582971833253043,0.48451659706186523,0.27111137016398307,0.3588156379526344,0.07812705682522116,137
0.9052639484405518,0.2536650942467561,0.3227234363555908,0.05299476951619194,150,1,,0.03,"{'selector__k': 150, 'svm__C': 1, 'svm__class_weight': None, 'svm__gamma': 0.03}",0.3676141102459717,0.2977719343725944,0.3577493672990187,0.48550981723703485,0.24814638817229057,0.35135832346538204,0.07978210828156171,143
0.7420465469360351,0.197737531400393,0.26030597686767576,0.15878498670884142,150,1,balanced,0.03,"{'selector__k': 150, 'svm__C': 1, 'svm__class_weight': 'balanced', 'svm__gamma': 0.03}",0.3930029060566716,0.3033707405491158,0.33821891370278473,0.4734013822189923,0.23950307475052016,0.3494994034556169,0.07949660420325508,144
1.0557837963104248,0.27433213953225866,0.25288877487182615,0.06396552201665578,200,3,balanced,0.03,"{'selector__k': 200, 'svm__C': 3, 'svm__class_weight': 'balanced', 'svm__gamma': 0.03}",0.24902664382338727,0.2240991067925043,0.30105771117015495,0.3490292058074283,0.21275952164182543,0.26719443784706004,0.05097859732856764,145
1.3873735427856446,0.46636152095838146,0.28945064544677734,0.029091907038675334,200,3,,0.03,"{'selector__k': 200, 'svm__C': 3, 'svm__class_weight': None, 'svm__gamma': 0.03}",0.24902664382338727,0.2240991067925043,0.30105771117015495,0.3490292058074283,0.21275952164182543,0.26719443784706004,0.05097859732856764,145
0.9777561664581299,0.29881172716982596,0.29425711631774903,0.05465092216228683,200,30,,0.03,"{'selector__k': 200, 'svm__C': 30, 'svm__class_weight': None, 'svm__gamma': 0.03}",0.24902664382338727,0.2240991067925043,0.30105771117015495,0.3490292058074283,0.21275952164182543,0.26719443784706004,0.05097859732856764,145
0.8357189655303955,0.23208150762145094,0.20075836181640624,0.02217053366399429,200,30,balanced,0.03,"{'selector__k': 200, 'svm__C': 30, 'svm__class_weight': 'balanced', 'svm__gamma': 0.03}",0.24902664382338727,0.2240991067925043,0.30105771117015495,0.3490292058074283,0.21275952164182543,0.26719443784706004,0.05097859732856764,145
1.1217904567718506,0.39076297531797904,0.38523335456848146,0.2232975178114689,200,10,balanced,0.03,"{'selector__k': 200, 'svm__C': 10, 'svm__class_weight': 'balanced', 'svm__gamma': 0.03}",0.24902664382338727,0.2240991067925043,0.30105771117015495,0.3490292058074283,0.21275952164182543,0.26719443784706004,0.05097859732856764,145
0.8310513496398926,0.1448696955153945,0.27088232040405275,0.08044567855192587,200,10,,0.03,"{'selector__k': 200, 'svm__C': 10, 'svm__class_weight': None, 'svm__gamma': 0.03}",0.24902664382338727,0.2240991067925043,0.30105771117015495,0.3490292058074283,0.21275952164182543,0.26719443784706004,0.05097859732856764,145
0.8287405967712402,0.1537421515195319,0.23574886322021485,0.024493634354030108,200,1,,0.03,"{'selector__k': 200, 'svm__C': 1, 'svm__class_weight': None, 'svm__gamma': 0.03}",0.2322758835831841,0.22539811309842742,0.29198847109824405,0.3403488251415451,0.1948311161684217,0.25696848181796444,0.05224202542108384,151
1.02005033493042,0.32665555781793426,0.22291808128356932,0.024005669028743563,200,1,balanced,0.03,"{'selector__k': 200, 'svm__C': 1, 'svm__class_weight': 'balanced', 'svm__gamma': 0.03}",0.22139061939921775,0.2020561603836865,0.27093432013993646,0.3005848682474277,0.15238664120619008,0.2294705218752917,0.0520293254338183,152
1.2440922737121582,0.4314280317294741,0.43000173568725586,0.15694315970296793,250,30,balanced,0.03,"{'selector__k': 250, 'svm__C': 30, 'svm__class_weight': 'balanced', 'svm__gamma': 0.03}",0.16460806721676285,0.16529740033660129,0.20094597183378812,0.24355704598931494,0.2317542593361332,0.2012325489425201,0.03272829830304282,153
1.4321402549743651,0.3427714661374235,0.3888214588165283,0.03965240077916546,250,3,,0.03,"{'selector__k': 250, 'svm__C': 3, 'svm__class_weight': None, 'svm__gamma': 0.03}",0.16460806721676285,0.16529740033660129,0.20094597183378812,0.24355704598931494,0.2317542593361332,0.2012325489425201,0.03272829830304282,153
0.7806493759155273,0.10051575523208764,0.25050969123840333,0.02835512018817169,250,10,balanced,0.03,"{'selector__k': 250, 'svm__C': 10, 'svm__class_weight': 'balanced', 'svm__gamma': 0.03}",0.16460806721676285,0.16529740033660129,0.20094597183378812,0.24355704598931494,0.2317542593361332,0.2012325489425201,0.03272829830304282,153
1.1738288879394532,0.22773530968436043,0.29054532051086424,0.05443069466309457,250,30,,0.03,"{'selector__k': 250, 'svm__C': 30, 'svm__class_weight': None, 'svm__gamma': 0.03}",0.16460806721676285,0.16529740033660129,0.20094597183378812,0.24355704598931494,0.2317542593361332,0.2012325489425201,0.03272829830304282,153
1.221053171157837,0.4851193672176782,0.2917226791381836,0.055070871392719024,250,3,balanced,0.03,"{'selector__k': 250, 'svm__C': 3, 'svm__class_weight': 'balanced', 'svm__gamma': 0.03}",0.16460806721676285,0.16529740033660129,0.20094597183378812,0.24355704598931494,0.2317542593361332,0.2012325489425201,0.03272829830304282,153
1.2922319889068603,0.3129273274464429,0.4506844520568848,0.18224458799739202,250,10,,0.03,"{'selector__k': 250, 'svm__C': 10, 'svm__class_weight': None, 'svm__gamma': 0.03}",0.16460806721676285,0.16529740033660129,0.20094597183378812,0.24355704598931494,0.2317542593361332,0.2012325489425201,0.03272829830304282,153
1.0566204071044922,0.3097447938737153,0.29539761543273924,0.04165053125752844,250,1,,0.03,"{'selector__k': 250, 'svm__C': 1, 'svm__class_weight': None, 'svm__gamma': 0.03}",0.16273455020682895,0.13227288078351906,0.18793730223617786,0.2313199082878805,0.20726124117428463,0.1843051765377382,0.03441862857229104,159
0.7474905014038086,0.10396482853175586,0.24599738121032716,0.019984330321508603,all,3,,0.03,"{'selector__k': 'all', 'svm__C': 3, 'svm__class_weight': None, 'svm__gamma': 0.03}",0.15417283098736492,0.14260383379282823,0.19505048494392033,0.22948648182446085,0.15738569048003012,0.1757398644057209,0.03212976223151451,160
0.8513895511627197,0.17225327555533892,0.28803038597106934,0.02556395426125863,all,30,,0.03,"{'selector__k': 'all', 'svm__C': 30, 'svm__class_weight': None, 'svm__gamma': 0.03}",0.15417283098736492,0.14260383379282823,0.19505048494392033,0.22948648182446085,0.15738569048003012,0.1757398644057209,0.03212976223151451,160
0.7803265571594238,0.0879910676179795,0.2801875114440918,0.05458378156308734,all,10,balanced,0.03,"{'selector__k': 'all', 'svm__C': 10, 'svm__class_weight': 'balanced', 'svm__gamma': 0.03}",0.15417283098736492,0.14260383379282823,0.19505048494392033,0.22948648182446085,0.15738569048003012,0.1757398644057209,0.03212976223151451,160
0.7917442321777344,0.123486917656067,0.26354284286499025,0.041635533169796665,all,10,,0.03,"{'selector__k': 'all', 'svm__C': 10, 'svm__class_weight': None, 'svm__gamma': 0.03}",0.15417283098736492,0.14260383379282823,0.19505048494392033,0.22948648182446085,0.15738569048003012,0.1757398644057209,0.03212976223151451,160
0.7906477928161622,0.12699417550841888,0.24946064949035646,0.04060484930470759,all,3,balanced,0.03,"{'selector__k': 'all', 'svm__C': 3, 'svm__class_weight': 'balanced', 'svm__gamma': 0.03}",0.15417283098736492,0.14260383379282823,0.19505048494392033,0.22948648182446085,0.15738569048003012,0.1757398644057209,0.03212976223151451,160
0.6927789688110352,0.09057456086322631,0.24452557563781738,0.022129325662675215,all,30,balanced,0.03,"{'selector__k': 'all', 'svm__C': 30, 'svm__class_weight': 'balanced', 'svm__gamma': 0.03}",0.15417283098736492,0.14260383379282823,0.19505048494392033,0.22948648182446085,0.15738569048003012,0.1757398644057209,0.03212976223151451,160
0.9140730857849121,0.12181031177113666,0.32099003791809083,0.024003486274568605,all,1,,0.03,"{'selector__k': 'all', 'svm__C': 1, 'svm__class_weight': None, 'svm__gamma': 0.03}",0.14009652200450676,0.12223608830505381,0.1604744553103344,0.20400601282753247,0.1476721363550632,0.15489704296049817,0.027498331240103938,166
1.8233527660369873,0.17414145639967823,0.48828763961791993,0.1478121522457825,250,1,balanced,0.03,"{'selector__k': 250, 'svm__C': 1, 'svm__class_weight': 'balanced', 'svm__gamma': 0.03}",0.09280516410565515,0.08877184907874644,0.17342896891776816,0.14244666021766944,0.11773368606701938,0.1230372656773717,0.031724675092717335,167
1.1348319053649902,0.3674144400321728,0.3315934658050537,0.09276415447881031,all,1,balanced,0.03,"{'selector__k': 'all', 'svm__C': 1, 'svm__class_weight': 'balanced', 'svm__gamma': 0.03}",0.0738382945279497,0.0955835835835836,0.13949973682888056,0.09764478148983172,0.08661325528931162,0.09863593034391145,0.022088989722333603,168
